id,source,text,arguments
0,EGRAM,"FGF8b, as we and others have shown, efficicently transforms the midbrain into a cerebellum fate, whereas FGF8a can promote midbrain development.","{'0': 'FGF8b', '1': 'the midbrain', 'M-MOD': 'can'}"
1,EGRAM,"FGF8b, as we and others have shown, has the ability to efficicently transform the midbrain into a cerebellum fate, whereas FGF8a can promote midbrain development.","{'0': 'FGF8b', '1': 'the midbrain', 'M-MOD': 'can'}"
2,EGRAM,"FGF8b, as we and others have shown, has transformed the midbrain into a cerebellum fate, whereas FGF8a can promote midbrain development.","{'0': 'FGF8b', '1': 'the midbrain', 'M-MOD': 'can'}"
3,EGRAM,"FGF8b, as we and others have shown, is observed to transform the midbrain into a cerebellum fate, whereas FGF8a can promote midbrain development.","{'0': 'FGF8b', '1': 'the midbrain', 'M-MOD': 'can'}"
4,EGRAM,"FGF8b, as we and others have shown, may efficicently transform the midbrain into a cerebellum fate, whereas FGF8a can promote midbrain development.","{'0': 'FGF8b', '1': 'the midbrain', 'M-MOD': 'can'}"
5,EGRAM,"FGF8b, as we and others have shown, may have efficicently transformed the midbrain into a cerebellum fate, whereas FGF8a can promote midbrain development.","{'0': 'FGF8b', '1': 'the midbrain', 'M-MOD': 'can'}"
6,EGRAM,"For expression of the recombinant protein, pET28a-5 has been shown to be efficiently transformed into Escherichia coli strain BL21(DE3).",{'1': 'pET28a-5'}
7,EGRAM,"For expression of the recombinant protein, pET28a-5 has been shown to be transformed into Escherichia coli strain BL21(DE3).",{'1': 'pET28a-5'}
8,EGRAM,This construct can be transformed into the yeast strain HF7c (Clontech).,{'1': 'This construct'}
9,EGRAM,This construct is likely to be transformed into the yeast strain HF7c (Clontech).,{'1': 'This construct'}
10,EGRAM,This construct may be dramatically transformed into the yeast strain HF7c (Clontech).,{'1': 'This construct'}
11,EGRAM,This construct may have been dramatically transformed into the yeast strain HF7c (Clontech).,{'1': 'This construct'}
12,EGRAM,"This construct, as our study suggested, can be efficiently transformed into the yeast strain HF7c (Clontech).","{'1': 'This construct, as our study suggested,'}"
13,EGRAM,"This construct, as our study suggested, is able to be transformed into the yeast strain HF7c (Clontech).","{'1': 'This construct, as our study suggested,'}"
14,EGRAM,"This construct, as our study suggested, may be efficiently transformed into the yeast strain HF7c (Clontech).","{'1': 'This construct, as our study suggested,'}"
15,EGRAM,"This construct, as our study suggested, will be transformed into the yeast strain HF7c (Clontech).","{'1': 'This construct, as our study suggested,'}"
