id,source,text,arguments
0,EGRAM,"Bending of 31 into the major groove over the CC and CT base pair steps has promptly begun and ended the CArG-box, and 15 into the minor groove over the five central TA, AA and AT base pair steps.",{'0': 'bending of 31 into the major groove over the CC and CT base pair steps'}
1,EGRAM,"Bending of 31 into the major groove over the CC and CT base pair steps is able to begin and end the CArG-box, and 15 into the minor groove over the five central TA, AA and AT base pair steps.",{'0': 'bending of 31 into the major groove over the CC and CT base pair steps'}
2,EGRAM,"Bending of 31 into the major groove over the CC and CT base pair steps, as our study suggested, is believed to have promptly begun and ended the CArG-box, and 15 into the minor groove over the five central TA, AA and AT base pair steps.",{'0': 'bending of 31 into the major groove over the CC and CT base pair steps'}
3,EGRAM,"Bending of 31 into the major groove over the CC and CT base pair steps, as our study suggested, will begin and end the CArG-box, and 15 into the minor groove over the five central TA, AA and AT base pair steps.",{'0': 'bending of 31 into the major groove over the CC and CT base pair steps'}
4,EGRAM,"On the other hand, the only transcript being believed to have probably begun at exon 1a is observed in normal cells.","{'0': 'the only transcript', '1': 'at exon 1a'}"
5,EGRAM,"On the other hand, the only transcript that is believed to have begun at exon 1a is observed in normal cells.","{'0': 'the only transcript', '1': 'at exon 1a'}"
6,EGRAM,"On the other hand, the only transcript which begins at exon 1a is observed in normal cells.","{'0': 'the only transcript', '1': 'at exon 1a'}"
7,EGRAM,"The electron density of each of the four copies of the SRF polypeptide in the asymmetric unit, as our data have shown, was able to begin between amino acids 136 and 140, and continued to the C-terminus.","{'0': 'The electron density of each of the four copies of the SRF polypeptide in the asymmetric unit', '1': 'between amino acids 136 and 140'}"
8,EGRAM,"The only transcript that, on the other hand, has probably begun at exon 1a was observed in normal cells.","{'0': 'the only transcript', '1': 'at exon 1a'}"
9,EGRAM,"The only transcript that, on the other hand, is believed to have begun at exon 1a is observed in normal cells.","{'0': 'the only transcript', '1': 'at exon 1a'}"
10,MEDLINE,"On the other hand, the only transcript beginning at exon 1a was observed in normal cells.","{'0': 'the only transcript', '1': 'at exon 1a'}"
11,PERMUTATE,"On the other hand, The electron density of each of the four copies of the SRF polypeptide in the asymmetric unit that was believed to begin between amino acids 136 and 140 is observed in normal cells.","{'0': 'The electron density of each of the four copies of the SRF polypeptide in the asymmetric unit', '1': 'between amino acids 136 and 140'}"
12,PERMUTATE,"On the other hand, The electron density of each of the four copies of the SRF polypeptide in the asymmetric unit which was believed to have begun between amino acids 136 and 140 is observed in normal cells.","{'0': 'The electron density of each of the four copies of the SRF polypeptide in the asymmetric unit', '1': 'between amino acids 136 and 140'}"
13,PERMUTATE,"the only transcript is able to begin variably at exon 1a, and continues to the C-terminus.","{'0': 'the only transcript', '1': 'at exon 1a'}"
14,PERMUTATE,"the only transcript would begin at exon 1a, and continued to the C-terminus.","{'0': 'the only transcript', '1': 'at exon 1a'}"
15,PERMUTATE,"the only transcript, as our data have shown, that has begun at exon 1a has continued to the C-terminus.","{'0': 'the only transcript', '1': 'at exon 1a'}"
