id,source,text,arguments
0,EGRAM,A caspase-2 minigene construct could be made to be alternatively spliced in transfected cells and nuclear extracts.,"{'0': 'A caspase-2 minigene construct', '3': 'transfected cells and nuclear extracts'}"
1,EGRAM,A caspase-2 minigene construct may be made that was alternatively spliced in transfected cells and nuclear extracts.,"{'0': 'A caspase-2 minigene construct', '3': 'transfected cells and nuclear extracts'}"
2,EGRAM,A caspase-2 minigene construct would be made that could be alternatively spliced in transfected cells and nuclear extracts.,"{'0': 'A caspase-2 minigene construct', '3': 'transfected cells and nuclear extracts'}"
3,EGRAM,"Consequently, exon 30 with the intron has the ability to be spliced.",{'1': 'exon 30 with the intron'}
4,EGRAM,"Consequently, exon 30 with the intron may have been spliced.",{'1': 'exon 30 with the intron'}
5,EGRAM,Exons outside this size range have required additional exonic and/or intronic sequences to be spliced into the mature mRNA.,"{'1': 'exons outside this size range', '2': 'the mature mRNA'}"
6,EGRAM,"However, a pre-mRNA containing mutations in SE2 has been alternatively spliced predominantly using the nt 3605 3 splice site.","{'0': 'a pre-mRNA containing mutations in SE2', '1': 'the nt 3605 3 splice site'}"
7,EGRAM,"However, a pre-mRNA containing mutations in SE2 has the ability to be alternatively spliced predominantly using the nt 3605 3 splice site.","{'0': 'a pre-mRNA containing mutations in SE2', '1': 'the nt 3605 3 splice site'}"
8,EGRAM,"However, a pre-mRNA containing mutations in SE2 is observed to be alternatively spliced predominantly using the nt 3605 3 splice site.","{'0': 'a pre-mRNA containing mutations in SE2', '1': 'the nt 3605 3 splice site'}"
9,EGRAM,"However, a pre-mRNA containing mutations in SE2 may have been alternatively spliced predominantly using the nt 3605 3 splice site.","{'0': 'a pre-mRNA containing mutations in SE2', '1': 'the nt 3605 3 splice site'}"
10,EGRAM,"However, a pre-mRNA containing mutations in SE2 was spliced predominantly using the nt 3605 3 splice site.","{'0': 'a pre-mRNA containing mutations in SE2', '1': 'the nt 3605 3 splice site'}"
11,EGRAM,"However, a pre-mRNA containing mutations in SE2 will be spliced predominantly using the nt 3605 3 splice site.","{'0': 'a pre-mRNA containing mutations in SE2', '1': 'the nt 3605 3 splice site'}"
12,EGRAM,The Supt4h gene is likely to be spliced normally from five exons encoded by chromosome 11.,"{'0': 'The Supt4h gene', '1': 'five exons encoded by chromosome 11'}"
13,EGRAM,The Supt4h gene may have been normally spliced from five exons encoded by chromosome 11.,"{'0': 'The Supt4h gene', '1': 'five exons encoded by chromosome 11'}"
14,EGRAM,"The casp-2 minigene (C2) has the ability to be spliced efficiently in vitro, and the ratio of casp-2S to casp-2L mRNAs produced was similar to the one observed in vivo (Fig.1 C, lane 1).","{'0': 'The casp-2 minigene (C2)', '3': 'in vitro'}"
15,EGRAM,"The casp-2 minigene (C2) is observed to be efficiently spliced in vitro, and the ratio of casp-2S to casp-2L mRNAs produced was similar to the one observed in vivo (Fig.1 C, lane 1).","{'0': 'The casp-2 minigene (C2)', '3': 'in vitro'}"
16,EGRAM,"The casp-2 minigene (C2) may have been efficiently spliced in vitro, and the ratio of casp-2S to casp-2L mRNAs produced was similar to the one observed in vivo (Fig.1 C, lane 1).","{'0': 'The casp-2 minigene (C2)', '3': 'in vitro'}"
17,EGRAM,"The casp-2 minigene (C2) may have been spliced efficiently in vitro, and the ratio of casp-2S to casp-2L mRNAs produced was similar to the one observed in vivo (Fig.1 C, lane 1).","{'0': 'The casp-2 minigene (C2)', '3': 'in vitro'}"
18,EGRAM,The mouse polymeric immunoglobulin receptor gene has a 654 nt exon having the ability to be spliced efficiently into the mRNA.,"{'1': 'a 654 nt exon', '2': 'the mRNA'}"
19,EGRAM,The mouse polymeric immunoglobulin receptor gene has a 654 nt exon observed to be efficiently spliced into the mRNA.,"{'1': 'a 654 nt exon', '2': 'the mRNA'}"
20,EGRAM,The mouse polymeric immunoglobulin receptor gene has a 654 nt exon shown to be spliced efficiently into the mRNA.,"{'1': 'a 654 nt exon', '2': 'the mRNA'}"
21,EGRAM,The mouse polymeric immunoglobulin receptor gene has a 654 nt exon that may have been spliced efficiently into the mRNA.,"{'1': 'a 654 nt exon', '2': 'the mRNA'}"
22,EGRAM,The mouse polymeric immunoglobulin receptor gene has a 654 nt exon that will be spliced efficiently into the mRNA.,"{'1': 'a 654 nt exon', '2': 'the mRNA'}"
23,EGRAM,The pre-mRNAs from all of these genes being able to be spliced with little or no exon-skipping (ref.16; also Fig.1 C and data not shown) suggest that correct exon inclusion can be managed by the yeast gene expression machinery.,"{'0': 'The pre-mRNAs from all of these genes', '1': 'little or no exon-skipping'}"
24,EGRAM,The pre-mRNAs from all of these genes having the ability to be spliced with little or no exon-skipping (ref.16; also Fig.1 C and data not shown) suggest that correct exon inclusion can be managed by the yeast gene expression machinery.,"{'0': 'The pre-mRNAs from all of these genes', '1': 'little or no exon-skipping'}"
25,EGRAM,The pre-mRNAs from all of these genes spliced with little or no exon-skipping (ref.16; also Fig.1 C and data not shown) suggest that correct exon inclusion can be managed by the yeast gene expression machinery.,"{'0': 'The pre-mRNAs from all of these genes', '1': 'little or no exon-skipping'}"
26,EGRAM,The pre-mRNAs from all of these genes that have been shown to be spliced with little or no exon-skipping (ref.16; also Fig.1 C and data not shown) suggest that correct exon inclusion can be managed by the yeast gene expression machinery.,"{'0': 'The pre-mRNAs from all of these genes', '1': 'little or no exon-skipping'}"
27,EGRAM,"The structure of different cDNA clones indicates that USF RNA can be spliced, and alternative exon usage may regulate the levels of functional USF protein.",{'0': 'USF RNA'}
28,EGRAM,"The structure of different cDNA clones indicates that USF RNA has the ability to be spliced, and alternative exon usage may regulate the levels of functional USF protein.",{'0': 'USF RNA'}
29,EGRAM,We also identified four transcriptional units differentially spliced but containing no obvious open reading frame.,{'0': 'four transcriptional units'}
30,EGRAM,We also identified four transcriptional units that could have been spliced but contained no obvious open reading frame.,{'0': 'four transcriptional units'}
31,EGRAM,We also identified four transcriptional units that may be spliced but contain no obvious open reading frame.,{'0': 'four transcriptional units'}
32,EGRAM,"When incubated in nuclear extracts or transfected in HeLa cells, the C2Gloi2 substrate has been shown to be spliced following the exon-skipping pathway to a level similar to that obtained with the C2 substrate (data not shown and Fig.2 E, compare lane 3 to lane 1).","{'0': 'the C2Gloi2 substrate', '1': 'the exon-skipping pathway'}"
33,EGRAM,"When incubated in nuclear extracts or transfected in HeLa cells, the C2Gloi2 substrate has the ablity to be spliced following the exon-skipping pathway to a level similar to that obtained with the C2 substrate (data not shown and Fig.2 E, compare lane 3 to lane 1).","{'0': 'the C2Gloi2 substrate', '1': 'the exon-skipping pathway'}"
34,EGRAM,"When incubated in nuclear extracts or transfected in HeLa cells, the C2Gloi2 substrate is observed to be spliced predominantly following the exon-skipping pathway to a level similar to that obtained with the C2 substrate (data not shown and Fig.2 E, compare lane 3 to lane 1).","{'0': 'the C2Gloi2 substrate', '1': 'the exon-skipping pathway'}"
35,EGRAM,"When incubated in nuclear extracts or transfected in HeLa cells, the C2Gloi2 substrate is spliced predominantly following the exon-skipping pathway to a level similar to that obtained with the C2 substrate (data not shown and Fig.2 E, compare lane 3 to lane 1).","{'0': 'the C2Gloi2 substrate', '1': 'the exon-skipping pathway'}"
36,Nucleic Acid,Vertebrate internal exons are usually between 50 and 400 nt long; exons outside this size range may require additional exonic and/or intronic sequences to be spliced into the mature mRNA.,"{'1': 'exons outside this size range', '2': 'the mature mRNA'}"
